0.000000;0.925820;0.011023;0.857264;0.925964;0.925886;91.651415;0.493195;-0.155511;-0.379386;0.011529;0.144067;-0.378198;0.379561;-37.564489;-0.494366;-0.288654;1.002500;0.011103;1.005130;1.004123;1.002562;99.245239;-0.329935;-0.241061;11.000000
1.000000;0.925841;0.010842;0.857298;0.925964;0.925904;91.670438;-0.061609;-0.097361;-0.377134;0.010867;0.142348;-0.376663;0.377291;-37.337774;-0.217490;-0.377343;1.001588;0.010380;1.003286;1.002491;1.001641;99.169237;-0.318923;-0.155621;11.000000
2.000000;0.925563;0.010348;0.856774;0.924422;0.925621;91.638043;-0.260814;-0.350150;-0.379365;0.011332;0.144047;-0.379734;0.379535;-37.549130;1.856287;0.352448;1.002060;0.010121;1.004226;1.002892;1.002111;99.207833;-0.144597;-0.347402;11.000000
3.000000;0.923887;0.010186;0.853671;0.923907;0.923943;91.466836;-0.294511;-0.351633;-0.382088;0.011549;0.146125;-0.383317;0.382263;-37.822415;1.856280;0.541203;1.001574;0.009991;1.003250;1.002807;1.001624;99.155952;0.042236;-0.430800;11.000000
4.000000;0.923116;0.009746;0.852238;0.923907;0.923167;91.388687;0.182340;-0.441903;-0.380184;0.009825;0.144637;-0.379734;0.380311;-37.649439;-0.418785;-0.100792;1.000196;0.009234;1.000476;1.000975;1.000238;99.024010;-0.147354;-0.406268;11.000000
5.000000;0.922365;0.010789;0.850874;0.923907;0.922428;91.311049;1.009927;-0.625895;-0.380542;0.010253;0.144918;-0.379734;0.380681;-37.678094;-0.170730;-0.304067;0.999721;0.010931;0.999562;1.000975;0.999781;98.971049;1.212985;-0.568090;11.000000
6.000000;0.925779;0.015706;0.857313;0.924936;0.925912;91.660668;0.936950;0.239293;-0.372661;0.020439;0.139294;-0.376663;0.373221;-36.890481;2.304585;1.384745;1.000433;0.015666;1.001112;1.002859;1.000556;99.048923;0.805694;-0.257084;11.000000
7.000000;0.915743;0.023438;0.839135;0.915681;0.916043;90.659128;-0.261810;-0.006842;-0.389161;0.043958;0.153378;-0.377687;0.391635;-38.520986;0.715416;-0.870002;0.999468;0.018929;0.999295;0.998628;0.999647;98.946595;0.005282;0.063139;11.000000
8.000000;0.902745;0.017553;0.815258;0.902314;0.902916;89.372750;0.459706;0.246646;-0.419355;0.035367;0.177110;-0.420164;0.420844;-41.555788;0.035316;-0.259680;0.999605;0.016008;0.999467;0.999825;0.999733;98.977841;0.709418;0.077279;11.000000
9.000000;0.905265;0.012753;0.819667;0.905398;0.905355;89.643187;0.294816;-0.042161;-0.418946;0.018403;0.175854;-0.419140;0.419350;-41.477999;-0.563736;-0.005295;1.000406;0.010962;1.000932;1.001626;1.000466;99.061788;0.424165;-0.067014;11.000000
10.000000;0.905224;0.010594;0.819542;0.904370;0.905286;89.607198;-0.378207;0.089247;-0.419734;0.012831;0.176341;-0.422211;0.419930;-41.566529;-0.095081;0.523752;1.000306;0.010065;1.000714;1.000342;1.000357;99.026474;-0.455660;0.045255;11.000000
11.000000;0.903424;0.011168;0.816300;0.902828;0.903493;89.444727;-0.202422;-0.107142;-0.426827;0.010127;0.182284;-0.427840;0.426947;-42.252812;-0.273984;-0.112929;1.001585;0.010640;1.003286;1.001318;1.001642;99.160980;0.384682;-0.035456;11.000000
12.000000;0.902920;0.010613;0.815378;0.902828;0.902983;89.380463;0.248750;-0.095022;-0.427748;0.010802;0.183085;-0.428864;0.427885;-42.351588;-0.296124;0.135846;1.001526;0.010430;1.003163;1.001462;1.001580;99.145585;0.639725;0.048261;11.000000
13.000000;0.902571;0.009466;0.814724;0.903342;0.902620;89.361957;0.188419;0.028800;-0.428884;0.010812;0.184059;-0.429376;0.429021;-42.471859;-0.256531;0.112158;1.001696;0.009396;1.003483;1.001267;1.001740;99.179380;-0.431075;0.074383;11.000000
14.000000;0.902550;0.011472;0.814728;0.903342;0.902623;89.339333;0.260200;-0.354464;-0.428782;0.012815;0.184018;-0.428864;0.428973;-42.441152;0.702912;0.446362;1.001720;0.012153;1.003591;1.001904;1.001794;99.155673;-0.306359;-0.204240;11.000000
15.000000;0.901275;0.012991;0.812466;0.900771;0.901369;89.204115;0.050359;0.014464;-0.426796;0.013161;0.182328;-0.427329;0.426999;-42.241559;0.171133;0.380131;0.999651;0.013701;0.999489;0.999923;0.999745;98.940374;-0.405203;-0.005766;11.000000
16.000000;0.902920;0.011991;0.815409;0.903342;0.903000;89.391773;0.147493;-0.091452;-0.425763;0.010629;0.181387;-0.425793;0.425895;-42.157115;-0.349416;0.139804;1.000568;0.011886;1.001278;1.002268;1.000639;99.060749;-0.066478;-0.208913;11.000000
17.000000;0.903476;0.011140;0.816392;0.905398;0.903544;89.445757;0.596087;-0.798397;-0.426274;0.010028;0.181810;-0.425793;0.426392;-42.190889;-0.068050;-0.141967;1.001236;0.011342;1.002603;1.002739;1.001300;99.119170;0.202298;-0.642681;11.000000
18.000000;0.902129;0.011182;0.813961;0.902828;0.902198;89.312594;0.565937;-0.244063;-0.428454;0.010953;0.183693;-0.427840;0.428594;-42.419140;-0.029123;-0.030567;1.000987;0.010976;1.002095;1.001746;1.001047;99.100899;0.369777;-0.448947;11.000000
19.000000;0.901491;0.010552;0.812797;0.901799;0.901553;89.260153;0.461338;0.004576;-0.427503;0.010520;0.182869;-0.427840;0.427632;-42.322416;0.330618;0.035592;1.000183;0.010166;1.000470;1.000044;1.000235;99.029354;0.225276;-0.154342;11.000000
20.000000;0.900771;0.010467;0.811498;0.900257;0.900832;89.170697;-0.197714;-0.340269;-0.427912;0.010483;0.183219;-0.427840;0.428040;-42.366939;0.002686;-0.235362;0.999905;0.010667;0.999923;1.000588;0.999961;98.986979;0.010823;-0.454714;11.000000
21.000000;0.902108;0.010183;0.813902;0.901285;0.902165;89.301285;-0.150963;-0.111083;-0.427994;0.011228;0.183305;-0.427840;0.428141;-42.383315;-0.084834;0.139838;1.001023;0.010273;1.002153;1.001742;1.001076;99.098573;-0.140830;-0.327494;11.000000
22.000000;0.903486;0.010133;0.816389;0.902314;0.903543;89.444732;-0.174484;0.002228;-0.427114;0.010004;0.182526;-0.427329;0.427231;-42.280451;-0.017740;0.414166;1.001701;0.010489;1.003515;1.001996;1.001756;99.166567;-0.265599;-0.085787;11.000000
23.000000;0.901409;0.010780;0.812654;0.901285;0.901473;89.245760;0.768183;-0.224140;-0.427748;0.009559;0.183060;-0.426817;0.427855;-42.345445;0.305146;-0.341981;1.000115;0.011166;1.000355;0.999553;1.000178;99.017211;0.362290;-0.213519;11.000000
24.000000;0.900566;0.012071;0.811164;0.901285;0.900646;89.165035;0.333292;-0.095225;-0.427687;0.010972;0.183036;-0.426817;0.427828;-42.346981;1.053544;-0.021932;0.999312;0.012324;0.998777;0.999467;0.999388;98.942774;0.865521;-0.310967;11.000000
25.000000;0.900134;0.011826;0.810380;0.899743;0.900211;89.123388;-0.357241;0.192418;-0.427298;0.011654;0.182719;-0.426817;0.427457;-42.296316;0.261030;0.276544;0.998861;0.012084;0.997870;0.999409;0.998934;98.893946;0.324491;-0.066241;11.000000
26.000000;0.899671;0.010211;0.809512;0.899743;0.899729;89.055010;-0.543360;-0.050515;-0.427349;0.010054;0.182728;-0.427329;0.427467;-42.307576;0.422695;0.418100;0.998504;0.010740;0.997125;0.999382;0.998562;98.840641;-0.612483;-0.143680;11.000000
27.000000;0.901995;0.010711;0.813709;0.901799;0.902058;89.306428;0.394119;0.226763;-0.428526;0.010663;0.183748;-0.427840;0.428659;-42.428356;0.726943;-0.024919;1.001057;0.010954;1.002235;1.001836;1.001117;99.114273;1.367943;0.158854;11.000000
28.000000;0.903167;0.011508;0.815843;0.902314;0.903240;89.419537;-0.184292;0.405207;-0.426827;0.011976;0.182325;-0.426817;0.426995;-42.257427;0.293355;0.119228;1.001345;0.011584;1.002827;1.001532;1.001412;99.139051;0.566617;0.476717;11.000000
29.000000;0.901213;0.011406;0.812316;0.901285;0.901286;89.225191;-0.026762;0.077750;-0.427277;0.010897;0.182685;-0.428864;0.427416;-42.296831;0.496829;0.568497;0.999702;0.011301;0.999531;0.999063;0.999765;98.972941;-0.270447;0.135011;11.000000
30.000000;0.899733;0.010048;0.809620;0.900257;0.899789;89.066834;0.217596;-0.066814;-0.430471;0.010526;0.185416;-0.430911;0.430600;-42.622315;-0.466145;0.150149;0.999813;0.010016;0.999726;0.999566;0.999863;98.977364;-0.114145;-0.077807;11.000000
31.000000;0.900781;0.009039;0.811489;0.901285;0.900827;89.168121;-0.558020;0.047235;-0.429959;0.011635;0.185000;-0.429887;0.430116;-42.578815;-0.379529;0.006265;1.000536;0.009225;1.001157;1.000737;1.000578;99.049565;-0.461197;0.099276;11.000000
32.000000;0.901676;0.009789;0.813116;0.902314;0.901729;89.265810;-0.669718;0.127471;-0.432364;0.011258;0.187066;-0.431935;0.432511;-42.795293;0.280598;0.015517;1.002407;0.009865;1.004917;1.001771;1.002456;99.234815;-0.227285;0.293323;11.000000
33.000000;0.902200;0.009990;0.814066;0.902314;0.902256;89.315679;-0.165350;0.287484;-0.432999;0.010811;0.187605;-0.432958;0.433134;-42.864383;0.636204;0.199349;1.003176;0.010082;1.006463;1.002684;1.003226;99.312063;-0.223259;0.173015;11.000000
34.000000;0.900236;0.010282;0.810531;0.900771;0.900295;89.117223;0.286717;-0.029021;-0.428956;0.011477;0.184135;-0.429376;0.429110;-42.463156;0.013157;0.037427;0.999681;0.010403;0.999470;1.000508;0.999735;98.961476;0.077915;-0.271673;11.000000
35.000000;0.898869;0.010829;0.808083;0.899229;0.898934;88.969153;-0.164874;-0.019585;-0.429570;0.010875;0.184649;-0.429376;0.429708;-42.530195;-0.216828;-0.003666;0.998714;0.011370;0.997560;0.998416;0.998779;98.856438;-0.074211;-0.054516;11.000000
36.000000;0.900257;0.010443;0.810572;0.899229;0.900318;89.130597;-0.123980;-0.091773;-0.430860;0.010729;0.185755;-0.430911;0.430993;-42.653021;-0.274989;-0.131644;1.000481;0.010983;1.001084;1.000074;1.000542;99.051303;-0.365649;0.069790;11.000000
37.000000;0.901470;0.009836;0.812746;0.902314;0.901524;89.254502;-0.276841;-0.281227;-0.430819;0.012082;0.185751;-0.431935;0.430988;-42.650979;0.526282;-0.229419;1.001562;0.010278;1.003233;1.001572;1.001615;99.162983;0.132023;0.199741;11.000000
38.000000;0.901409;0.010705;0.812652;0.901285;0.901472;89.223646;-0.399219;0.068291;-0.431065;0.012560;0.185974;-0.430911;0.431247;-42.676564;0.216823;-0.153175;1.001619;0.011621;1.003375;1.002814;1.001686;99.146752;0.079961;0.193654;11.000000
39.000000;0.900535;0.011040;0.811085;0.899743;0.900602;89.156294;-0.093455;0.215559;-0.429171;0.011865;0.184328;-0.428864;0.429335;-42.495394;0.273128;0.083152;1.000065;0.012020;1.000274;1.001142;1.000137;99.012550;-0.106519;0.112316;11.000000
40.000000;0.900977;0.010405;0.811868;0.902314;0.901037;89.203600;0.170216;0.297396;-0.428270;0.010629;0.183528;-0.428864;0.428402;-42.397132;0.416960;0.359509;1.000015;0.010875;1.000149;1.000687;1.000075;99.006671;0.433839;0.282221;11.000000
41.000000;0.901419;0.011280;0.812684;0.901799;0.901490;89.235993;0.857103;-0.357677;-0.430072;0.010637;0.185075;-0.429887;0.430203;-42.569600;-0.022325;-0.135788;1.001163;0.011074;1.002450;1.001279;1.001224;99.107216;0.396956;-0.008827;11.000000
42.000000;0.901203;0.011926;0.812309;0.902828;0.901282;89.223139;0.835076;-0.819312;-0.429713;0.011007;0.184775;-0.429376;0.429854;-42.535825;0.260927;-0.082640;1.000836;0.011560;1.001806;1.001310;1.000902;99.083249;0.919143;-0.642299;11.000000
43.000000;0.902262;0.011079;0.814200;0.903342;0.902330;89.326483;0.338436;-0.415359;-0.427277;0.010490;0.182676;-0.426817;0.427406;-42.300923;0.016275;-0.090728;1.000579;0.010961;1.001278;1.000366;1.000639;99.059955;0.669507;-0.487048;11.000000
44.000000;0.901491;0.010773;0.812802;0.901799;0.901555;89.257073;-0.272655;-0.132821;-0.428342;0.010977;0.183597;-0.428352;0.428483;-42.410954;-0.112502;0.020751;1.000324;0.010517;1.000759;1.000184;1.000380;99.043239;-0.737094;-0.036483;11.000000
45.000000;0.900288;0.011113;0.810642;0.901285;0.900357;89.130592;-0.347719;-0.192613;-0.429744;0.010759;0.184796;-0.430911;0.429879;-42.549641;-0.292165;0.160477;1.000010;0.010770;1.000135;1.000169;1.000068;99.005702;-0.381820;0.002037;11.000000
46.000000;0.901398;0.011125;0.812643;0.901285;0.901467;89.253468;-0.320443;-0.077699;-0.429744;0.010935;0.184800;-0.429887;0.429883;-42.536336;0.832974;-0.483214;1.000975;0.010540;1.002062;1.000270;1.001030;99.105903;0.134767;0.115690;11.000000
47.000000;0.901748;0.011372;0.813279;0.901799;0.901820;89.276089;0.695593;-0.063444;-0.431781;0.010629;0.186548;-0.432958;0.431912;-42.748210;0.843240;-0.207041;1.002133;0.010659;1.004384;1.000925;1.002190;99.214951;0.494775;0.302285;11.000000
48.000000;0.900936;0.011146;0.811809;0.901799;0.901005;89.195372;0.487702;-0.066794;-0.431382;0.008911;0.186170;-0.431935;0.431474;-42.703688;-0.752863;0.159613;1.001262;0.011320;1.002654;1.002355;1.001326;99.125874;0.084725;0.010266;11.000000
49.000000;0.900658;0.010856;0.811303;0.901285;0.900724;89.167614;-0.185287;-0.377910;-0.429744;0.009411;0.184769;-0.430399;0.429847;-42.548622;-0.153432;-0.159951;1.000330;0.011198;1.000785;1.002143;1.000392;99.035870;-0.596957;-0.321430;11.000000
50.000000;0.899578;0.011098;0.809365;0.899743;0.899647;89.059133;-0.002370;-0.284554;-0.428669;0.010515;0.183868;-0.427840;0.428798;-42.434497;-0.529131;-0.123048;0.998922;0.011509;0.997977;0.996969;0.998988;98.892216;-0.738621;-0.082692;11.000000
51.000000;0.899126;0.010459;0.808537;0.899743;0.899187;89.020054;-0.039688;-0.282659;-0.429263;0.010319;0.184373;-0.429887;0.429387;-42.500002;0.019839;0.182375;0.998739;0.011124;0.997604;0.998993;0.998801;98.882868;-0.389970;-0.048444;11.000000
52.000000;0.900864;0.011015;0.811677;0.901285;0.900931;89.195886;0.024971;-0.245428;-0.430901;0.010797;0.185792;-0.430911;0.431036;-42.660699;0.932516;-0.230057;1.001006;0.011034;1.002135;1.002585;1.001067;99.109690;-0.017150;-0.040231;11.000000
53.000000;0.900833;0.011558;0.811633;0.901285;0.900907;89.180461;0.118932;-0.239570;-0.428813;0.010615;0.183993;-0.427840;0.428944;-42.459064;0.788292;-0.644480;1.000032;0.011056;1.000187;1.000595;1.000094;99.004243;0.063504;0.072431;11.000000
54.000000;0.899815;0.011754;0.809805;0.900257;0.899892;89.071977;0.741902;-0.371958;-0.429437;0.010229;0.184521;-0.428352;0.429559;-42.515873;0.986106;-0.576743;0.999421;0.011438;0.998974;1.000167;0.999487;98.934133;0.100423;-0.080748;11.000000
55.000000;0.899404;0.011935;0.809069;0.901285;0.899483;89.049870;1.545570;-0.769996;-0.430727;0.010930;0.185645;-0.429887;0.430865;-42.636649;0.657450;-0.266679;0.999638;0.011559;0.999409;1.000696;0.999705;98.969564;0.980116;-0.536867;11.000000
56.000000;0.898725;0.012148;0.807854;0.901285;0.898807;88.965036;3.153788;-1.429765;-0.430399;0.011063;0.185366;-0.429887;0.430541;-42.614637;2.285932;-0.729420;0.998803;0.011961;0.997751;1.000402;0.998875;98.875662;2.381362;-1.183632;11.000000
57.000000;0.900422;0.011393;0.810889;0.901799;0.900494;89.141898;3.716987;-1.186351;-0.430543;0.011302;0.185495;-0.430911;0.430691;-42.612084;3.961873;-0.114973;1.000403;0.011935;1.000949;1.001471;1.000475;99.035082;2.313464;-0.982194;11.000000
58.000000;0.901501;0.009119;0.812788;0.902314;0.901547;89.249867;0.270423;-0.165909;-0.428434;0.010444;0.183665;-0.428864;0.428561;-42.416077;2.052395;0.477771;1.000461;0.009667;1.001016;1.001409;1.000508;99.046858;0.696478;-0.415723;11.000000
59.000000;0.901594;0.010442;0.812980;0.901285;0.901654;89.246271;0.273599;-0.004768;-0.429591;0.010196;0.184652;-0.427840;0.429712;-42.531728;0.050441;-0.471871;1.001127;0.011373;1.002385;1.001272;1.001192;99.101977;0.266269;0.014752;11.000000
60.000000;0.903743;0.011723;0.816889;0.903342;0.903819;89.455526;0.069828;0.320197;-0.429734;0.010673;0.184785;-0.429887;0.429866;-42.548619;-0.025620;-0.165128;1.003191;0.012086;1.006538;1.002264;1.003264;99.304873;-0.002471;0.056326;11.000000
61.000000;0.902427;0.011101;0.814497;0.901799;0.902495;89.342418;0.684407;0.285998;-0.429437;0.011175;0.184541;-0.429887;0.429583;-42.513825;1.434945;-0.556919;1.001856;0.010846;1.003834;1.001508;1.001915;99.185967;0.274315;-0.023039;11.000000
62.000000;0.900956;0.010028;0.811823;0.901285;0.901012;89.196916;-0.060697;-0.342394;-0.429601;0.011304;0.184685;-0.428864;0.429750;-42.538899;1.298286;-0.647088;1.000471;0.011158;1.001067;1.001268;1.000533;99.053214;-0.353913;-0.236922;11.000000
63.000000;0.902283;0.010210;0.814218;0.903342;0.902341;89.322363;-0.739569;-0.230249;-0.429048;0.010796;0.184199;-0.428864;0.429184;-42.472878;-0.187913;0.154304;1.001440;0.010741;1.002998;1.002883;1.001498;99.138544;-0.675695;-0.098509;11.000000
64.000000;0.903620;0.011022;0.816650;0.904884;0.903687;89.469922;-0.205226;0.146112;-0.429673;0.010198;0.184722;-0.429887;0.429793;-42.549134;-0.011530;0.367107;1.002972;0.010630;1.006067;1.003032;1.003029;99.310017;0.220471;0.460337;11.000000
65.000000;0.902458;0.011491;0.814562;0.903856;0.902531;89.331620;0.286288;-0.017788;-0.429816;0.010388;0.184850;-0.429887;0.429941;-42.548622;0.087177;-0.342139;1.001838;0.011164;1.003805;1.002339;1.001901;99.169757;0.574475;0.279850;11.000000
66.000000;0.901306;0.009749;0.812447;0.902314;0.901359;89.240618;0.408319;-0.392603;-0.429846;0.010788;0.184884;-0.428864;0.429982;-42.535314;0.228100;-0.509432;1.000821;0.009718;1.001737;1.001343;1.000868;99.082620;0.139290;-0.112512;11.000000
67.000000;0.900730;0.009679;0.811408;0.901285;0.900782;89.173265;-0.433298;-0.028565;-0.429529;0.009525;0.184586;-0.427840;0.429635;-42.512284;0.372335;-0.578090;1.000232;0.010145;1.000566;1.000474;1.000283;99.018487;-0.391751;-0.038992;11.000000
68.000000;0.900710;0.010783;0.811394;0.902314;0.900774;89.159900;-0.726770;-0.153422;-0.429990;0.009909;0.184989;-0.428864;0.430104;-42.567045;-0.102179;-0.355592;1.000525;0.011450;1.001181;1.001107;1.000591;99.041073;-0.230091;-0.328757;11.000000
69.000000;0.902190;0.010256;0.814053;0.903342;0.902249;89.329571;0.219560;-0.163631;-0.430624;0.010412;0.185546;-0.430399;0.430750;-42.639722;-0.009837;0.119633;1.002133;0.010939;1.004390;1.002566;1.002193;99.225962;0.515294;-0.371787;11.000000
70.000000;0.901224;0.010562;0.812316;0.902314;0.901286;89.216972;0.425152;0.151257;-0.432303;0.010294;0.186992;-0.431935;0.432426;-42.799909;1.010563;-0.292136;1.001883;0.011243;1.003896;1.002432;1.001946;99.182909;-0.159742;0.097892;11.000000
71.000000;0.899321;0.010215;0.808883;0.898201;0.899379;89.029308;0.643910;0.127879;-0.429949;0.011437;0.184987;-0.430911;0.430101;-42.564490;0.917322;-0.042112;0.999126;0.011529;0.998386;0.998788;0.999193;98.910712;0.155449;0.035331;11.000000
72.000000;0.899774;0.011258;0.809720;0.899229;0.899844;89.089977;0.218374;0.044786;-0.426592;0.010097;0.182082;-0.427840;0.426711;-42.225691;-0.102588;0.271578;0.997963;0.011595;0.996065;0.998033;0.998030;98.807323;0.053248;-0.057605;11.000000
73.000000;0.903095;0.011880;0.815722;0.903856;0.903173;89.394345;-0.455491;-0.137333;-0.428823;0.010057;0.183990;-0.427840;0.428941;-42.450868;-0.126683;-0.048212;1.002011;0.011944;1.004169;1.000920;1.002082;99.186580;-0.257989;0.004067;11.000000
74.000000;0.903692;0.010054;0.816759;0.904370;0.903747;89.473523;-0.755426;0.026743;-0.430266;0.010242;0.185234;-0.429887;0.430388;-42.606962;-0.214592;0.041878;1.003233;0.010447;1.006585;1.003802;1.003287;99.332136;-0.456640;0.119794;11.000000
75.000000;0.902180;0.009554;0.814020;0.901285;0.902231;89.315686;-0.199835;0.206438;-0.428107;0.010587;0.183387;-0.427840;0.428237;-42.376672;-0.412726;-0.362751;1.000833;0.010189;1.001770;0.999134;1.000884;99.079689;0.971289;0.438331;11.000000
