1,2012-05-23 00:00:00.280,Simon,none,1,lying_back,RN42-B3C0,-0.0469314,-0.168388,0.986755,1844,1723,1847,65076,65282,65242,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.290,Simon,none,1,lying_back,RN42-B3C0,-0.0696235,-0.182851,1.0214,1842,1722,1846,65076,65282,65242,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.300,Simon,none,1,lying_back,RN42-B3C0,-0.0551831,-0.169421,0.998981,1845,1724,1846,65084,65276,65235,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.310,Simon,none,1,lying_back,RN42-B3BB,0.00833333,0.979434,-0.241556,1797,1739,1841,65350,64835,310,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.320,Simon,none,1,lying_back,RN42-B3BB,0.0125,0.991774,-0.25998,1795,1740,1841,65350,64835,310,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.330,Simon,none,1,lying_back,RN42-B3C0,-0.0644662,-0.204545,1.03668,1843,1720,1847,65076,65282,65242,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.340,Simon,none,1,lying_back,RN42-B3BB,0.00416667,0.957841,-0.232344,1796,1738,1841,65348,64841,309,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.350,Simon,none,1,lying_back,RN42-B3BB,0.0145833,0.962982,-0.225179,1797,1739,1843,65348,64841,309,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.360,Simon,none,1,lying_back,RN42-B3C0,-0.0654977,-0.18905,1.00815,1842,1721,1845,65082,65282,65231,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.370,Simon,none,1,lying_back,RN42-B3C0,-0.0603404,-0.176653,1.01019,1843,1723,1847,65076,65282,65242,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.380,Simon,none,1,lying_back,RN42-B3C0,-0.0263022,-0.178719,0.98268,1843,1723,1847,65082,65282,65231,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.390,Simon,none,1,lying_back,RN42-B3BB,0.0208333,0.958869,-0.25998,1796,1740,1842,65348,64841,309,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.400,Simon,none,1,lying_back,RN42-B3C0,-0.0386797,-0.197314,1.00815,1843,1724,1848,65082,65282,65231,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.410,Simon,none,1,lying_back,RN42-B3BB,0.0197917,0.969152,-0.238485,1796,1739,1841,65348,64841,309,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.420,Simon,none,1,lying_back,RN42-B3BB,0.0302083,0.957841,-0.243603,1795,1738,1840,65342,64839,311,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.430,Simon,none,1,lying_back,RN42-B3C0,-0.043837,-0.184917,0.998981,1844,1724,1849,65074,65281,65240,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.440,Simon,none,1,lying_back,RN42-B3BB,0.0166667,0.997943,-0.23132,1797,1740,1842,65342,64839,311,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.450,Simon,none,1,lying_back,RN42-B3C0,-0.0283651,-0.197314,1.00611,1844,1722,1846,65074,65281,65240,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.460,Simon,none,1,lying_back,RN42-B3C0,-0.0273337,-0.180785,1.02649,1845,1724,1847,65074,65281,65240,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.470,Simon,none,1,lying_back,RN42-B3BB,0.00416667,0.971208,-0.24565,1796,1740,1841,65342,64839,311,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.480,Simon,none,1,lying_back,RN42-B3C0,-0.0923156,-0.197314,1.02445,1846,1724,1848,65074,65281,65240,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.490,Simon,none,1,lying_back,RN42-B3C0,-0.0582775,-0.184917,0.993887,1846,1724,1847,65077,65281,65231,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.500,Simon,none,1,lying_back,RN42-B3BB,0.00520833,0.962982,-0.253838,1796,1739,1842,65334,64840,307,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.510,Simon,none,1,lying_back,RN42-B3BB,0.0135417,0.979434,-0.227226,1795,1739,1841,65334,64840,307,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.520,Simon,none,1,lying_back,RN42-B3BB,0.015625,0.962982,-0.236438,1796,1739,1841,65334,64840,307,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.530,Simon,none,1,lying_back,RN42-B3C0,-0.0624033,-0.170455,1.00204,1843,1723,1846,65077,65281,65231,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.540,Simon,none,1,lying_back,RN42-B3BB,-0.00208333,0.958869,-0.261003,1797,1741,1843,65340,64843,304,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.550,Simon,none,1,lying_back,RN42-B3C0,-0.0654977,-0.184917,1.00713,1842,1723,1846,65077,65281,65231,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.560,Simon,none,1,lying_back,RN42-B3BB,-0.00416667,0.952699,-0.247697,1798,1740,1843,65340,64843,304,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.570,Simon,none,1,lying_back,RN42-B3C0,-0.0448685,-0.179752,0.989812,1842,1724,1847,65087,65286,65228,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.580,Simon,none,1,lying_back,RN42-B3C0,-0.0613718,-0.167355,0.997962,1845,1724,1846,65087,65286,65228,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.590,Simon,none,1,lying_back,RN42-B3BB,0.015625,0.959897,-0.229273,1797,1740,1842,65340,64843,304,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.600,Simon,none,1,lying_back,RN42-B3C0,-0.0458999,-0.190083,0.988793,1845,1724,1846,65087,65286,65228,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.610,Simon,none,1,lying_back,RN42-B3C0,-0.0644662,-0.191116,1.0163,1841,1721,1845,65081,65279,65234,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.620,Simon,none,1,lying_back,RN42-B3BB,0.025,0.960925,-0.243603,1797,1739,1842,65340,64843,304,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.630,Simon,none,1,lying_back,RN42-B3C0,-0.057246,-0.202479,1.00306,1843,1723,1846,65081,65279,65234,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.640,Simon,none,1,lying_back,RN42-B3BB,0.015625,0.954756,-0.239509,1795,1738,1841,65341,64842,318,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.650,Simon,none,1,lying_back,RN42-B3BB,0.0333333,0.97635,-0.224156,1795,1739,1840,65341,64842,318,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.660,Simon,none,1,lying_back,RN42-B3BB,0.0229167,0.984576,-0.224156,1795,1738,1841,65341,64842,318,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.670,Simon,none,1,lying_back,RN42-B3C0,-0.0665291,-0.208678,1.00713,1844,1725,1847,65081,65279,65234,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.680,Simon,none,1,lying_back,RN42-B3BB,0.025,0.982519,-0.248721,1796,1740,1843,65345,64846,313,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.690,Simon,none,1,lying_back,RN42-B3BB,0.0135417,0.975321,-0.237462,1796,1740,1842,65345,64846,313,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.700,Simon,none,1,lying_back,RN42-B3C0,-0.0644662,-0.164256,0.993887,1841,1725,1846,65081,65279,65234,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.710,Simon,none,1,lying_back,RN42-B3C0,-0.0479629,-0.166322,0.99083,1839,1726,1848,65080,65272,65233,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.720,Simon,none,1,lying_back,RN42-B3C0,-0.0417741,-0.176653,0.994906,1837,1722,1847,65080,65272,65233,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.730,Simon,none,1,lying_back,RN42-B3BB,0.00729167,0.974293,-0.234391,1795,1740,1841,65345,64846,313,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.740,Simon,none,1,lying_back,RN42-B3C0,-0.0376483,-0.18905,1.01426,1843,1723,1848,65080,65272,65233,0,0,0,0,0,0,0,0,0,0,0,0
1,2012-05-23 00:00:00.750,Simon,none,1,lying_back,RN42-B3BB,0.0291667,0.968123,-0.229273,1796,1741,1841,65345,64846,313,0,0,0,0,0,0,0,0,0,0,0,0
